@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
478,'2021/01/06 03:03:39:877',4,-13423046,-13160393,-12898508,-12898764,-12503749,-12042685,-10465457,-9873060,-9674913,-9673884,-13819864,-13424851,-12700358,-11845564,-10924204,-10594726,-10729398,-10334640,-10267306,-10266789,-13161675,-12635078,-12502723,-13161680,-12966102,-11782855,-10466994,-9346709,-9015692,-9015178,-13557977,-13755874,-14347754,-15135985,-14216169,-10994880,-10795700,-11320243,-12634049,-13422536,-13691114,-14282477,-14282735,-14020331,-14479338,-14871267,-15069419,-15594477,-15725290,-15593704,-13559785,-14348270,-13889261,-12248806,-13429735,-13887972,-13560806,-14216936,-14741224,-15396326,-14478827,-14676205,-14873328,-14480112,-14743025,-14676461,-14414060,-15398126,-15725289,-15988202,-13952989,-14083546,-14543846,-15201519,-15333105,-14938347,-15135212,-15529456,-15660011,-16120043,-13885649,-13753807,-13555144,-13225926,-14016472,-13031891,-11912122,-11252134,-11909551,-12500402,-13885134,-13555143,-13423302,-13291461,-12896189,-12303793,-12305597,-11384239,-10988454,-11120297,0,1,1
479,'2021/01/06 03:03:39:877',4,-13423046,-13160393,-12898508,-12898764,-12503749,-12042685,-10465457,-9873060,-9674913,-9673884,-13819864,-13424851,-12700358,-11845564,-10924204,-10594726,-10729398,-10334640,-10267306,-10266789,-13161675,-12635078,-12502723,-13161680,-12966102,-11782855,-10466994,-9346709,-9015692,-9015178,-13557977,-13755874,-14347754,-15135985,-14216169,-10994880,-10795700,-11320243,-12634049,-13422536,-13691114,-14282477,-14282735,-14020331,-14479338,-14871267,-15069419,-15594477,-15725290,-15593704,-13559785,-14348270,-13889261,-12248806,-13429735,-13887972,-13560806,-14216936,-14741224,-15396326,-14478827,-14676205,-14873328,-14480112,-14743025,-14676461,-14414060,-15398126,-15725289,-15988202,-13952989,-14083546,-14543846,-15201519,-15333105,-14938347,-15135212,-15529456,-15660011,-16120043,-13885649,-13753807,-13555144,-13225926,-14016472,-13031891,-11912122,-11252134,-11909551,-12500402,-13885134,-13555143,-13423302,-13291461,-12896189,-12303793,-12305597,-11384239,-10988454,-11120297,0,1,1
480,'2021/01/06 03:03:39:909',4,-13555146,-13225412,-12502463,-12042428,-12305857,-12372422,-10531507,-10004132,-9740446,-9739163,-13819864,-13424851,-12700358,-11845564,-10924204,-10594726,-10729398,-10334640,-10267306,-10266789,-13161675,-12635078,-12502723,-13161680,-12966102,-11782855,-10466994,-9346709,-9015692,-9015178,-13557977,-13755874,-14347754,-15135985,-14216169,-10994880,-10795700,-11320243,-12634049,-13422536,-13691114,-14282477,-14282735,-14020331,-14479338,-14871267,-15069419,-15594477,-15725290,-15593704,-13559785,-14348270,-13889261,-12248806,-13429735,-13887972,-13560806,-14216936,-14741224,-15396326,-14478827,-14676205,-14873328,-14480112,-14743025,-14676461,-14414060,-15398126,-15725289,-15988202,-13952989,-14083546,-14543846,-15201519,-15333105,-14938347,-15135212,-15529456,-15660011,-16120043,-13885649,-13753807,-13555144,-13225926,-14016472,-13031891,-11912122,-11252134,-11909551,-12500402,-13885134,-13555143,-13423302,-13291461,-12896189,-12303793,-12305597,-11384239,-10988454,-11120297,0,1,1
481,'2021/01/06 03:03:39:910',4,-13555146,-13225412,-12502463,-12042428,-12305857,-12372422,-10531507,-10004132,-9740446,-9739163,-13358542,-13490386,-13227730,-12766666,-11516341,-10593955,-10398892,-10268333,-10530479,-10529963,-13161675,-12635078,-12502723,-13161680,-12966102,-11782855,-10466994,-9346709,-9015692,-9015178,-13557977,-13755874,-14347754,-15135985,-14216169,-10994880,-10795700,-11320243,-12634049,-13422536,-13691114,-14282477,-14282735,-14020331,-14479338,-14871267,-15069419,-15594477,-15725290,-15593704,-13559785,-14348270,-13889261,-12248806,-13429735,-13887972,-13560806,-14216936,-14741224,-15396326,-14478827,-14676205,-14873328,-14480112,-14743025,-14676461,-14414060,-15398126,-15725289,-15988202,-13952989,-14083546,-14543846,-15201519,-15333105,-14938347,-15135212,-15529456,-15660011,-16120043,-13885649,-13753807,-13555144,-13225926,-14016472,-13031891,-11912122,-11252134,-11909551,-12500402,-13885134,-13555143,-13423302,-13291461,-12896189,-12303793,-12305597,-11384239,-10988454,-11120297,0,1,1
482,'2021/01/06 03:03:39:911',4,-13555146,-13225412,-12502463,-12042428,-12305857,-12372422,-10531507,-10004132,-9740446,-9739163,-13358542,-13490386,-13227730,-12766666,-11516341,-10593955,-10398892,-10268333,-10530479,-10529963,-13688794,-13030093,-12370624,-12239294,-11978436,-11649470,-11123640,-9741730,-8885137,-8752519,-13557977,-13755874,-14347754,-15135985,-14216169,-10994880,-10795700,-11320243,-12634049,-13422536,-13691114,-14282477,-14282735,-14020331,-14479338,-14871267,-15069419,-15594477,-15725290,-15593704,-13559785,-14348270,-13889261,-12248806,-13429735,-13887972,-13560806,-14216936,-14741224,-15396326,-14478827,-14676205,-14873328,-14480112,-14743025,-14676461,-14414060,-15398126,-15725289,-15988202,-13952989,-14083546,-14543846,-15201519,-15333105,-14938347,-15135212,-15529456,-15660011,-16120043,-13885649,-13753807,-13555144,-13225926,-14016472,-13031891,-11912122,-11252134,-11909551,-12500402,-13885134,-13555143,-13423302,-13291461,-12896189,-12303793,-12305597,-11384239,-10988454,-11120297,0,1,1
483,'2021/01/06 03:03:39:913',4,-13555146,-13225412,-12502463,-12042428,-12305857,-12372422,-10531507,-10004132,-9740446,-9739163,-13358542,-13490386,-13227730,-12766666,-11516341,-10593955,-10398892,-10268333,-10530479,-10529963,-13688794,-13030093,-12370624,-12239294,-11978436,-11649470,-11123640,-9741730,-8885137,-8752519,-13161936,-13096913,-13228758,-14609383,-15201263,-11191746,-10466735,-10202018,-11120808,-12172213,-13691114,-14282477,-14282735,-14020331,-14479338,-14871267,-15069419,-15594477,-15725290,-15593704,-13559785,-14348270,-13889261,-12248806,-13429735,-13887972,-13560806,-14216936,-14741224,-15396326,-14478827,-14676205,-14873328,-14480112,-14743025,-14676461,-14414060,-15398126,-15725289,-15988202,-13952989,-14083546,-14543846,-15201519,-15333105,-14938347,-15135212,-15529456,-15660011,-16120043,-13885649,-13753807,-13555144,-13225926,-14016472,-13031891,-11912122,-11252134,-11909551,-12500402,-13885134,-13555143,-13423302,-13291461,-12896189,-12303793,-12305597,-11384239,-10988454,-11120297,0,1,1
484,'2021/01/06 03:03:39:913',4,-13555146,-13225412,-12502463,-12042428,-12305857,-12372422,-10531507,-10004132,-9740446,-9739163,-13358542,-13490386,-13227730,-12766666,-11516341,-10593955,-10398892,-10268333,-10530479,-10529963,-13688794,-13030093,-12370624,-12239294,-11978436,-11649470,-11123640,-9741730,-8885137,-8752519,-13161936,-13096913,-13228758,-14609383,-15201263,-11191746,-10466735,-10202018,-11120808,-12172213,-13493473,-14150889,-14282733,-14020587,-14479338,-14280158,-14412259,-15397355,-15791082,-15593961,-13559785,-14348270,-13889261,-12248806,-13429735,-13887972,-13560806,-14216936,-14741224,-15396326,-14478827,-14676205,-14873328,-14480112,-14743025,-14676461,-14414060,-15398126,-15725289,-15988202,-13952989,-14083546,-14543846,-15201519,-15333105,-14938347,-15135212,-15529456,-15660011,-16120043,-13885649,-13753807,-13555144,-13225926,-14016472,-13031891,-11912122,-11252134,-11909551,-12500402,-13885134,-13555143,-13423302,-13291461,-12896189,-12303793,-12305597,-11384239,-10988454,-11120297,0,1,1
485,'2021/01/06 03:03:39:914',4,-13555146,-13225412,-12502463,-12042428,-12305857,-12372422,-10531507,-10004132,-9740446,-9739163,-13358542,-13490386,-13227730,-12766666,-11516341,-10593955,-10398892,-10268333,-10530479,-10529963,-13688794,-13030093,-12370624,-12239294,-11978436,-11649470,-11123640,-9741730,-8885137,-8752519,-13161936,-13096913,-13228758,-14609383,-15201263,-11191746,-10466735,-10202018,-11120808,-12172213,-13493473,-14150889,-14282733,-14020587,-14479338,-14280158,-14412259,-15397355,-15791082,-15593961,-13494251,-14216942,-13889517,-12248549,-13298407,-13953508,-13626341,-14282472,-14740967,-15396583,-14478827,-14676205,-14873328,-14480112,-14743025,-14676461,-14414060,-15398126,-15725289,-15988202,-13952989,-14083546,-14543846,-15201519,-15333105,-14938347,-15135212,-15529456,-15660011,-16120043,-13885649,-13753807,-13555144,-13225926,-14016472,-13031891,-11912122,-11252134,-11909551,-12500402,-13885134,-13555143,-13423302,-13291461,-12896189,-12303793,-12305597,-11384239,-10988454,-11120297,0,1,1
486,'2021/01/06 03:03:39:914',4,-13555146,-13225412,-12502463,-12042428,-12305857,-12372422,-10531507,-10004132,-9740446,-9739163,-13358542,-13490386,-13227730,-12766666,-11516341,-10593955,-10398892,-10268333,-10530479,-10529963,-13688794,-13030093,-12370624,-12239294,-11978436,-11649470,-11123640,-9741730,-8885137,-8752519,-13161936,-13096913,-13228758,-14609383,-15201263,-11191746,-10466735,-10202018,-11120808,-12172213,-13493473,-14150889,-14282733,-14020587,-14479338,-14280158,-14412259,-15397355,-15791082,-15593961,-13494251,-14216942,-13889517,-12248549,-13298407,-13953508,-13626341,-14282472,-14740967,-15396583,-14413292,-14676205,-14873327,-14480111,-14677233,-14741997,-14414059,-15332590,-15725289,-15988202,-13952989,-14083546,-14543846,-15201519,-15333105,-14938347,-15135212,-15529456,-15660011,-16120043,-13885649,-13753807,-13555144,-13225926,-14016472,-13031891,-11912122,-11252134,-11909551,-12500402,-13885134,-13555143,-13423302,-13291461,-12896189,-12303793,-12305597,-11384239,-10988454,-11120297,0,1,1
487,'2021/01/06 03:03:39:914',4,-13555146,-13225412,-12502463,-12042428,-12305857,-12372422,-10531507,-10004132,-9740446,-9739163,-13358542,-13490386,-13227730,-12766666,-11516341,-10593955,-10398892,-10268333,-10530479,-10529963,-13688794,-13030093,-12370624,-12239294,-11978436,-11649470,-11123640,-9741730,-8885137,-8752519,-13161936,-13096913,-13228758,-14609383,-15201263,-11191746,-10466735,-10202018,-11120808,-12172213,-13493473,-14150889,-14282733,-14020587,-14479338,-14280158,-14412259,-15397355,-15791082,-15593961,-13494251,-14216942,-13889517,-12248549,-13298407,-13953508,-13626341,-14282472,-14740967,-15396583,-14413292,-14676205,-14873327,-14480111,-14677233,-14741997,-14414059,-15332590,-15725289,-15988202,-13690847,-13820373,-14280928,-15069932,-15333106,-14872811,-15069418,-15463663,-15660011,-16120044,-13885649,-13753807,-13555144,-13225926,-14016472,-13031891,-11912122,-11252134,-11909551,-12500402,-13885134,-13555143,-13423302,-13291461,-12896189,-12303793,-12305597,-11384239,-10988454,-11120297,0,1,1
488,'2021/01/06 03:03:39:915',4,-13555146,-13225412,-12502463,-12042428,-12305857,-12372422,-10531507,-10004132,-9740446,-9739163,-13358542,-13490386,-13227730,-12766666,-11516341,-10593955,-10398892,-10268333,-10530479,-10529963,-13688794,-13030093,-12370624,-12239294,-11978436,-11649470,-11123640,-9741730,-8885137,-8752519,-13161936,-13096913,-13228758,-14609383,-15201263,-11191746,-10466735,-10202018,-11120808,-12172213,-13493473,-14150889,-14282733,-14020587,-14479338,-14280158,-14412259,-15397355,-15791082,-15593961,-13494251,-14216942,-13889517,-12248549,-13298407,-13953508,-13626341,-14282472,-14740967,-15396583,-14413292,-14676205,-14873327,-14480111,-14677233,-14741997,-14414059,-15332590,-15725289,-15988202,-13690847,-13820373,-14280928,-15069932,-15333106,-14872811,-15069418,-15463663,-15660011,-16120044,-13622991,-13688272,-13489609,-13094081,-13884371,-13031890,-11912379,-11186085,-11843501,-12369072,-13885134,-13555143,-13423302,-13291461,-12896189,-12303793,-12305597,-11384239,-10988454,-11120297,0,1,1
489,'2021/01/06 03:03:39:915',4,-13555146,-13225412,-12502463,-12042428,-12305857,-12372422,-10531507,-10004132,-9740446,-9739163,-13358542,-13490386,-13227730,-12766666,-11516341,-10593955,-10398892,-10268333,-10530479,-10529963,-13688794,-13030093,-12370624,-12239294,-11978436,-11649470,-11123640,-9741730,-8885137,-8752519,-13161936,-13096913,-13228758,-14609383,-15201263,-11191746,-10466735,-10202018,-11120808,-12172213,-13493473,-14150889,-14282733,-14020587,-14479338,-14280158,-14412259,-15397355,-15791082,-15593961,-13494251,-14216942,-13889517,-12248549,-13298407,-13953508,-13626341,-14282472,-14740967,-15396583,-14413292,-14676205,-14873327,-14480111,-14677233,-14741997,-14414059,-15332590,-15725289,-15988202,-13690847,-13820373,-14280928,-15069932,-15333106,-14872811,-15069418,-15463663,-15660011,-16120044,-13622991,-13688272,-13489609,-13094081,-13884371,-13031890,-11912379,-11186085,-11843501,-12369072,-13622992,-13423815,-13226180,-13291461,-12895931,-12238001,-12239546,-11450032,-10922661,-11120040,0,1,1
490,'2021/01/06 03:03:39:943',4,-13950162,-13423304,-12502462,-11844277,-11778484,-11911102,-10399408,-10004132,-9806241,-9739165,-13358542,-13490386,-13227730,-12766666,-11516341,-10593955,-10398892,-10268333,-10530479,-10529963,-13688794,-13030093,-12370624,-12239294,-11978436,-11649470,-11123640,-9741730,-8885137,-8752519,-13161936,-13096913,-13228758,-14609383,-15201263,-11191746,-10466735,-10202018,-11120808,-12172213,-13493473,-14150889,-14282733,-14020587,-14479338,-14280158,-14412259,-15397355,-15791082,-15593961,-13494251,-14216942,-13889517,-12248549,-13298407,-13953508,-13626341,-14282472,-14740967,-15396583,-14413292,-14676205,-14873327,-14480111,-14677233,-14741997,-14414059,-15332590,-15725289,-15988202,-13690847,-13820373,-14280928,-15069932,-15333106,-14872811,-15069418,-15463663,-15660011,-16120044,-13622991,-13688272,-13489609,-13094081,-13884371,-13031890,-11912379,-11186085,-11843501,-12369072,-13622992,-13423815,-13226180,-13291461,-12895931,-12238001,-12239546,-11450032,-10922661,-11120040,0,1,1
491,'2021/01/06 03:03:39:944',4,-13950162,-13423304,-12502462,-11844277,-11778484,-11911102,-10399408,-10004132,-9806241,-9739165,-13357769,-13094856,-13095886,-12832973,-12240321,-11055021,-10465199,-10005162,-10267564,-10530220,-13688794,-13030093,-12370624,-12239294,-11978436,-11649470,-11123640,-9741730,-8885137,-8752519,-13161936,-13096913,-13228758,-14609383,-15201263,-11191746,-10466735,-10202018,-11120808,-12172213,-13493473,-14150889,-14282733,-14020587,-14479338,-14280158,-14412259,-15397355,-15791082,-15593961,-13494251,-14216942,-13889517,-12248549,-13298407,-13953508,-13626341,-14282472,-14740967,-15396583,-14413292,-14676205,-14873327,-14480111,-14677233,-14741997,-14414059,-15332590,-15725289,-15988202,-13690847,-13820373,-14280928,-15069932,-15333106,-14872811,-15069418,-15463663,-15660011,-16120044,-13622991,-13688272,-13489609,-13094081,-13884371,-13031890,-11912379,-11186085,-11843501,-12369072,-13622992,-13423815,-13226180,-13291461,-12895931,-12238001,-12239546,-11450032,-10922661,-11120040,0,1,1
492,'2021/01/06 03:03:39:944',4,-13950162,-13423304,-12502462,-11844277,-11778484,-11911102,-10399408,-10004132,-9806241,-9739165,-13357769,-13094856,-13095886,-12832973,-12240321,-11055021,-10465199,-10005162,-10267564,-10530220,-13754587,-13490903,-12568773,-12107708,-11385786,-11254200,-11123641,-10136745,-9280410,-8950413,-13161936,-13096913,-13228758,-14609383,-15201263,-11191746,-10466735,-10202018,-11120808,-12172213,-13493473,-14150889,-14282733,-14020587,-14479338,-14280158,-14412259,-15397355,-15791082,-15593961,-13494251,-14216942,-13889517,-12248549,-13298407,-13953508,-13626341,-14282472,-14740967,-15396583,-14413292,-14676205,-14873327,-14480111,-14677233,-14741997,-14414059,-15332590,-15725289,-15988202,-13690847,-13820373,-14280928,-15069932,-15333106,-14872811,-15069418,-15463663,-15660011,-16120044,-13622991,-13688272,-13489609,-13094081,-13884371,-13031890,-11912379,-11186085,-11843501,-12369072,-13622992,-13423815,-13226180,-13291461,-12895931,-12238001,-12239546,-11450032,-10922661,-11120040,0,1,1
493,'2021/01/06 03:03:39:944',4,-13950162,-13423304,-12502462,-11844277,-11778484,-11911102,-10399408,-10004132,-9806241,-9739165,-13357769,-13094856,-13095886,-12832973,-12240321,-11055021,-10465199,-10005162,-10267564,-10530220,-13754587,-13490903,-12568773,-12107708,-11385786,-11254200,-11123641,-10136745,-9280410,-8950413,-12965069,-12899018,-12635593,-13819353,-15134956,-11520196,-10401199,-9872794,-10068377,-11251111,-13493473,-14150889,-14282733,-14020587,-14479338,-14280158,-14412259,-15397355,-15791082,-15593961,-13494251,-14216942,-13889517,-12248549,-13298407,-13953508,-13626341,-14282472,-14740967,-15396583,-14413292,-14676205,-14873327,-14480111,-14677233,-14741997,-14414059,-15332590,-15725289,-15988202,-13690847,-13820373,-14280928,-15069932,-15333106,-14872811,-15069418,-15463663,-15660011,-16120044,-13622991,-13688272,-13489609,-13094081,-13884371,-13031890,-11912379,-11186085,-11843501,-12369072,-13622992,-13423815,-13226180,-13291461,-12895931,-12238001,-12239546,-11450032,-10922661,-11120040,0,1,1
494,'2021/01/06 03:03:39:944',4,-13950162,-13423304,-12502462,-11844277,-11778484,-11911102,-10399408,-10004132,-9806241,-9739165,-13357769,-13094856,-13095886,-12832973,-12240321,-11055021,-10465199,-10005162,-10267564,-10530220,-13754587,-13490903,-12568773,-12107708,-11385786,-11254200,-11123641,-10136745,-9280410,-8950413,-12965069,-12899018,-12635593,-13819353,-15134956,-11520196,-10401199,-9872794,-10068377,-11251111,-13426648,-13887202,-14216940,-13954795,-14413546,-13689049,-13688794,-14739682,-15593961,-15593704,-13494251,-14216942,-13889517,-12248549,-13298407,-13953508,-13626341,-14282472,-14740967,-15396583,-14413292,-14676205,-14873327,-14480111,-14677233,-14741997,-14414059,-15332590,-15725289,-15988202,-13690847,-13820373,-14280928,-15069932,-15333106,-14872811,-15069418,-15463663,-15660011,-16120044,-13622991,-13688272,-13489609,-13094081,-13884371,-13031890,-11912379,-11186085,-11843501,-12369072,-13622992,-13423815,-13226180,-13291461,-12895931,-12238001,-12239546,-11450032,-10922661,-11120040,0,1,1
495,'2021/01/06 03:03:39:945',4,-13950162,-13423304,-12502462,-11844277,-11778484,-11911102,-10399408,-10004132,-9806241,-9739165,-13357769,-13094856,-13095886,-12832973,-12240321,-11055021,-10465199,-10005162,-10267564,-10530220,-13754587,-13490903,-12568773,-12107708,-11385786,-11254200,-11123641,-10136745,-9280410,-8950413,-12965069,-12899018,-12635593,-13819353,-15134956,-11520196,-10401199,-9872794,-10068377,-11251111,-13426648,-13887202,-14216940,-13954795,-14413546,-13689049,-13688794,-14739682,-15593961,-15593704,-13559786,-14282733,-13823725,-12117734,-13298664,-13887972,-13626341,-14282472,-14741224,-15462118,-14413292,-14676205,-14873327,-14480111,-14677233,-14741997,-14414059,-15332590,-15725289,-15988202,-13690847,-13820373,-14280928,-15069932,-15333106,-14872811,-15069418,-15463663,-15660011,-16120044,-13622991,-13688272,-13489609,-13094081,-13884371,-13031890,-11912379,-11186085,-11843501,-12369072,-13622992,-13423815,-13226180,-13291461,-12895931,-12238001,-12239546,-11450032,-10922661,-11120040,0,1,1
496,'2021/01/06 03:03:39:945',4,-13950162,-13423304,-12502462,-11844277,-11778484,-11911102,-10399408,-10004132,-9806241,-9739165,-13357769,-13094856,-13095886,-12832973,-12240321,-11055021,-10465199,-10005162,-10267564,-10530220,-13754587,-13490903,-12568773,-12107708,-11385786,-11254200,-11123641,-10136745,-9280410,-8950413,-12965069,-12899018,-12635593,-13819353,-15134956,-11520196,-10401199,-9872794,-10068377,-11251111,-13426648,-13887202,-14216940,-13954795,-14413546,-13689049,-13688794,-14739682,-15593961,-15593704,-13559786,-14282733,-13823725,-12117734,-13298664,-13887972,-13626341,-14282472,-14741224,-15462118,-14413292,-14610668,-14873327,-14480111,-14742769,-14676461,-14348524,-15332590,-15725033,-15988202,-13690847,-13820373,-14280928,-15069932,-15333106,-14872811,-15069418,-15463663,-15660011,-16120044,-13622991,-13688272,-13489609,-13094081,-13884371,-13031890,-11912379,-11186085,-11843501,-12369072,-13622992,-13423815,-13226180,-13291461,-12895931,-12238001,-12239546,-11450032,-10922661,-11120040,0,1,1
497,'2021/01/06 03:03:39:945',4,-13950162,-13423304,-12502462,-11844277,-11778484,-11911102,-10399408,-10004132,-9806241,-9739165,-13357769,-13094856,-13095886,-12832973,-12240321,-11055021,-10465199,-10005162,-10267564,-10530220,-13754587,-13490903,-12568773,-12107708,-11385786,-11254200,-11123641,-10136745,-9280410,-8950413,-12965069,-12899018,-12635593,-13819353,-15134956,-11520196,-10401199,-9872794,-10068377,-11251111,-13426648,-13887202,-14216940,-13954795,-14413546,-13689049,-13688794,-14739682,-15593961,-15593704,-13559786,-14282733,-13823725,-12117734,-13298664,-13887972,-13626341,-14282472,-14741224,-15462118,-14413292,-14610668,-14873327,-14480111,-14742769,-14676461,-14348524,-15332590,-15725033,-15988202,-13756125,-13754579,-14280671,-15004140,-15333106,-14807019,-15003626,-15463662,-15660010,-16120043,-13622991,-13688272,-13489609,-13094081,-13884371,-13031890,-11912379,-11186085,-11843501,-12369072,-13622992,-13423815,-13226180,-13291461,-12895931,-12238001,-12239546,-11450032,-10922661,-11120040,0,1,1
498,'2021/01/06 03:03:39:945',4,-13950162,-13423304,-12502462,-11844277,-11778484,-11911102,-10399408,-10004132,-9806241,-9739165,-13357769,-13094856,-13095886,-12832973,-12240321,-11055021,-10465199,-10005162,-10267564,-10530220,-13754587,-13490903,-12568773,-12107708,-11385786,-11254200,-11123641,-10136745,-9280410,-8950413,-12965069,-12899018,-12635593,-13819353,-15134956,-11520196,-10401199,-9872794,-10068377,-11251111,-13426648,-13887202,-14216940,-13954795,-14413546,-13689049,-13688794,-14739682,-15593961,-15593704,-13559786,-14282733,-13823725,-12117734,-13298664,-13887972,-13626341,-14282472,-14741224,-15462118,-14413292,-14610668,-14873327,-14480111,-14742769,-14676461,-14348524,-15332590,-15725033,-15988202,-13756125,-13754579,-14280671,-15004140,-15333106,-14807019,-15003626,-15463662,-15660010,-16120043,-13688271,-13622735,-13489608,-13028290,-13752785,-12966355,-11846843,-11055011,-11646124,-12237486,-13622992,-13423815,-13226180,-13291461,-12895931,-12238001,-12239546,-11450032,-10922661,-11120040,0,1,1
499,'2021/01/06 03:03:39:946',4,-13950162,-13423304,-12502462,-11844277,-11778484,-11911102,-10399408,-10004132,-9806241,-9739165,-13357769,-13094856,-13095886,-12832973,-12240321,-11055021,-10465199,-10005162,-10267564,-10530220,-13754587,-13490903,-12568773,-12107708,-11385786,-11254200,-11123641,-10136745,-9280410,-8950413,-12965069,-12899018,-12635593,-13819353,-15134956,-11520196,-10401199,-9872794,-10068377,-11251111,-13426648,-13887202,-14216940,-13954795,-14413546,-13689049,-13688794,-14739682,-15593961,-15593704,-13559786,-14282733,-13823725,-12117734,-13298664,-13887972,-13626341,-14282472,-14741224,-15462118,-14413292,-14610668,-14873327,-14480111,-14742769,-14676461,-14348524,-15332590,-15725033,-15988202,-13756125,-13754579,-14280671,-15004140,-15333106,-14807019,-15003626,-15463662,-15660010,-16120043,-13688271,-13622735,-13489608,-13028290,-13752785,-12966355,-11846843,-11055011,-11646124,-12237486,-13688272,-13358022,-13160644,-13225926,-12830397,-12172208,-12239289,-11450031,-10922661,-10988967,0,1,1
500,'2021/01/06 03:03:39:974',4,-13950162,-13423304,-12502462,-11844277,-11778484,-11911102,-10399408,-10004132,-9806241,-9739165,-13357769,-13094856,-13095886,-12832973,-12240321,-11055021,-10465199,-10005162,-10267564,-10530220,-13754587,-13490903,-12568773,-12107708,-11385786,-11254200,-11123641,-10136745,-9280410,-8950413,-12965069,-12899018,-12635593,-13819353,-15134956,-11520196,-10401199,-9872794,-10068377,-11251111,-13426648,-13887202,-14216940,-13954795,-14413546,-13689049,-13688794,-14739682,-15593961,-15593704,-13559786,-14282733,-13823725,-12117734,-13298664,-13887972,-13626341,-14282472,-14741224,-15462118,-14413292,-14610668,-14873327,-14480111,-14742769,-14676461,-14348524,-15332590,-15725033,-15988202,-13756125,-13754579,-14280671,-15004140,-15333106,-14807019,-15003626,-15463662,-15660010,-16120043,-13688271,-13622735,-13489608,-13028290,-13752785,-12966355,-11846843,-11055011,-11646124,-12237486,-13688272,-13358022,-13160644,-13225926,-12830397,-12172208,-12239289,-11450031,-10922661,-10988967,0,1,1
